X,Y,Bouguer
520,488,31.31108354
528,488,33.33001281
536,488,35.34834512
544,488,37.36584776
552,488,39.38220874
560,488,41.39701436
568,488,43.40972201
576,488,45.41962791
584,488,47.42582931
592,488,49.42718118
600,488,51.42224762
608,488,53.40924844
616,488,55.38600196
624,488,57.3498656
632,488,59.29767627
640,488,61.22569309
648,488,63.12954569
656,488,65.00419157
664,488,66.84388632
672,488,68.64217091
680,488,70.3918796
688,488,72.08517228
696,488,73.71359378
704,488,75.26816209
712,488,76.73948613
720,488,78.11791192
728,488,79.39369493
736,488,80.55719408
744,488,81.59908191
752,488,82.51056339
760,488,83.28359543
768,488,83.91109775
776,488,84.38714631
784,488,84.70714038
792,488,84.86793539
0,496,-84.86793539
8,496,-84.70714038
16,496,-84.38714631
24,496,-83.91109775
32,496,-83.28359543
40,496,-82.51056339
48,496,-81.59908191
56,496,-80.55719408
64,496,-79.39369493
72,496,-78.11791192
80,496,-76.73948613
88,496,-75.26816209
96,496,-73.71359378
104,496,-72.08517228
112,496,-70.3918796
120,496,-68.64217091
128,496,-66.84388632
136,496,-65.00419157
144,496,-63.12954569
152,496,-61.22569309
160,496,-59.29767627
168,496,-57.3498656
176,496,-55.38600196
184,496,-53.40924844
192,496,-51.42224762
200,496,-49.42718118
208,496,-47.42582931
216,496,-45.41962791
224,496,-43.40972201
232,496,-41.39701436
240,496,-39.38220874
248,496,-37.36584776
256,496,-35.34834512
264,496,-33.33001281
272,496,-31.31108354
280,496,-29.29172902
288,496,-27.27207457
296,496,-25.25221068
304,496,-23.23220198
312,496,-21.21209417
320,496,-19.19191919
328,496,-17.17171717
336,496,-15.15151515
344,496,-13.13131313
352,496,-11.11111111
360,496,-9.090909091
368,496,-7.070707071
376,496,-5.050505051
384,496,-3.03030303
392,496,-1.01010101
400,496,1.01010101
408,496,3.03030303
416,496,5.050505051
424,496,7.070707071
432,496,9.090909091
440,496,11.11111111
448,496,13.13131313
456,496,15.15151515
464,496,17.17171717
472,496,19.19191919
480,496,21.21209417
488,496,23.23220198
496,496,25.25221068
504,496,27.27207457
512,496,29.29172902
520,496,31.31108354
528,496,33.33001281
536,496,35.34834512
544,496,37.36584776
552,496,39.38220874
560,496,41.39701436
568,496,43.40972201
576,496,45.41962791
584,496,47.42582931
592,496,49.42718118
600,496,51.42224762
608,496,53.40924844
616,496,55.38600196
624,496,57.3498656
632,496,59.29767627
640,496,61.22569309
648,496,63.12954569
656,496,65.00419157
664,496,66.84388632
672,496,68.64217091
680,496,70.3918796
688,496,72.08517228
696,496,73.71359378
704,496,75.26816209
712,496,76.73948613
720,496,78.11791192
728,496,79.39369493
736,496,80.55719408
744,496,81.59908191
752,496,82.51056339
760,496,83.28359543
768,496,83.91109775
776,496,84.38714631
784,496,84.70714038
792,496,84.86793539
0,504,-84.86793539
8,504,-84.70714038
16,504,-84.38714631
24,504,-83.91109775
32,504,-83.28359543
40,504,-82.51056339
48,504,-81.59908191
56,504,-80.55719408
64,504,-79.39369493
72,504,-78.11791192
80,504,-76.73948613
88,504,-75.26816209
96,504,-73.71359378
104,504,-72.08517228
112,504,-70.3918796
120,504,-68.64217091
128,504,-66.84388632
136,504,-65.00419157
144,504,-63.12954569
152,504,-61.22569309
160,504,-59.29767627
168,504,-57.3498656
176,504,-55.38600196
184,504,-53.40924844
192,504,-51.42224762
200,504,-49.42718118
208,504,-47.42582931
216,504,-45.41962791
224,504,-43.40972201
232,504,-41.39701436
240,504,-39.38220874
248,504,-37.36584776
256,504,-35.34834512
264,504,-33.33001281
272,504,-31.31108354
280,504,-29.29172902
288,504,-27.27207457
296,504,-25.25221068
304,504,-23.23220198
312,504,-21.21209417
320,504,-19.19191919
328,504,-17.17171717
336,504,-15.15151515
344,504,-13.13131313
352,504,-11.11111111
360,504,-9.090909091
368,504,-7.070707071
376,504,-5.050505051
384,504,-3.03030303
392,504,-1.01010101
400,504,1.01010101
408,504,3.03030303
416,504,5.050505051
424,504,7.070707071
432,504,9.090909091
440,504,11.11111111
448,504,13.13131313
456,504,15.15151515
464,504,17.17171717
472,504,19.19191919
480,504,21.21209417
488,504,23.23220198
496,504,25.25221068
504,504,27.27207457
512,504,29.29172902
520,504,31.31108354
528,504,33.33001281
536,504,35.34834512
544,504,37.36584776
552,504,39.38220874
560,504,41.39701436
568,504,43.40972201
576,504,45.41962791
584,504,47.42582931
592,504,49.42718118
600,504,51.42224762
608,504,53.40924844
616,504,55.38600196
624,504,57.3498656
632,504,59.29767627
640,504,61.22569309
648,504,63.12954569
656,504,65.00419157
664,504,66.84388632
672,504,68.64217091
680,504,70.3918796
688,504,72.08517228
696,504,73.71359378
704,504,75.26816209
712,504,76.73948613
720,504,78.11791192
728,504,79.39369493
736,504,80.55719408
744,504,81.59908191
752,504,82.51056339
760,504,83.28359543
768,504,83.91109775
776,504,84.38714631
784,504,84.70714038
792,504,84.86793539
0,512,-84.86793539
8,512,-84.70714038
16,512,-84.38714631
24,512,-83.91109775
32,512,-83.28359543
40,512,-82.51056339
48,512,-81.59908191
56,512,-80.55719408
64,512,-79.39369493
72,512,-78.11791192
80,512,-76.73948613
88,512,-75.26816209
96,512,-73.71359378
104,512,-72.08517228
112,512,-70.3918796
120,512,-68.64217091
128,512,-66.84388632
136,512,-65.00419157
144,512,-63.12954569
152,512,-61.22569309
160,512,-59.29767627
168,512,-57.3498656
176,512,-55.38600196
184,512,-53.40924844
192,512,-51.42224762
200,512,-49.42718118
208,512,-47.42582931
216,512,-45.41962791
224,512,-43.40972201
232,512,-41.39701436
240,512,-39.38220874
248,512,-37.36584776
256,512,-35.34834512
264,512,-33.33001281
272,512,-31.31108354
280,512,-29.29172902
288,512,-27.27207457
296,512,-25.25221068
304,512,-23.23220198
312,512,-21.21209417
320,512,-19.19191919
328,512,-17.17171717
336,512,-15.15151515
344,512,-13.13131313
352,512,-11.11111111
360,512,-9.090909091
368,512,-7.070707071
376,512,-5.050505051
384,512,-3.03030303
392,512,-1.01010101
400,512,1.01010101
408,512,3.03030303
416,512,5.050505051
424,512,7.070707071
432,512,9.090909091
440,512,11.11111111
448,512,13.13131313
456,512,15.15151515
464,512,17.17171717
472,512,19.19191919
480,512,21.21209417
488,512,23.23220198
496,512,25.25221068
504,512,27.27207457
512,512,29.29172902
520,512,31.31108354
528,512,33.33001281
536,512,35.34834512
544,512,37.36584776
552,512,39.38220874
560,512,41.39701436
568,512,43.40972201
576,512,45.41962791
584,512,47.42582931
592,512,49.42718118
600,512,51.42224762
608,512,53.40924844
616,512,55.38600196
624,512,57.3498656
632,512,59.29767627
640,512,61.22569309
648,512,63.12954569
656,512,65.00419157
664,512,66.84388632
672,512,68.64217091
680,512,70.3918796
688,512,72.08517228
696,512,73.71359378
704,512,75.26816209
712,512,76.73948613
720,512,78.11791192
728,512,79.39369493
736,512,80.55719408
744,512,81.59908191
752,512,82.51056339
760,512,83.28359543
768,512,83.91109775
776,512,84.38714631
784,512,84.70714038
792,512,84.86793539
0,520,-84.86793539
8,520,-84.70714038
16,520,-84.38714631
24,520,-83.91109775
32,520,-83.28359543
40,520,-82.51056339
48,520,-81.59908191
56,520,-80.55719408
64,520,-79.39369493
72,520,-78.11791192
80,520,-76.73948613
88,520,-75.26816209
96,520,-73.71359378
104,520,-72.08517228
112,520,-70.3918796
120,520,-68.64217091
128,520,-66.84388632
136,520,-65.00419157
144,520,-63.12954569
152,520,-61.22569309
160,520,-59.29767627
168,520,-57.3498656
176,520,-55.38600196
184,520,-53.40924844
192,520,-51.42224762
200,520,-49.42718118
208,520,-47.42582931
216,520,-45.41962791
224,520,-43.40972201
232,520,-41.39701436
240,520,-39.38220874
248,520,-37.36584776
256,520,-35.34834512
264,520,-33.33001281
272,520,-31.31108354
280,520,-29.29172902
288,520,-27.27207457
296,520,-25.25221068
304,520,-23.23220198
312,520,-21.21209417
320,520,-19.19191919
328,520,-17.17171717
336,520,-15.15151515
344,520,-13.13131313
352,520,-11.11111111
360,520,-9.090909091
368,520,-7.070707071
376,520,-5.050505051
384,520,-3.03030303
392,520,-1.01010101
400,520,1.01010101
408,520,3.03030303
416,520,5.050505051
424,520,7.070707071
432,520,9.090909091
440,520,11.11111111
448,520,13.13131313
456,520,15.15151515
464,520,17.17171717
472,520,19.19191919
480,520,21.21209417
488,520,23.23220198
496,520,25.25221068
504,520,27.27207457
512,520,29.29172902
520,520,31.31108354
528,520,33.33001281
536,520,35.34834512
544,520,37.36584776
552,520,39.38220874
560,520,41.39701436
568,520,43.40972201
576,520,45.41962791
584,520,47.42582931
592,520,49.42718118
600,520,51.42224762
608,520,53.40924844
616,520,55.38600196
624,520,57.3498656
632,520,59.29767627
640,520,61.22569309
648,520,63.12954569
656,520,65.00419157
664,520,66.84388632
672,520,68.64217091
680,520,70.3918796
688,520,72.08517228
696,520,73.71359378
704,520,75.26816209
712,520,76.73948613
720,520,78.11791192
728,520,79.39369493
736,520,80.55719408
744,520,81.59908191
752,520,82.51056339
760,520,83.28359543
768,520,83.91109775
776,520,84.38714631
784,520,84.70714038
792,520,84.86793539
0,528,-84.86793539
8,528,-84.70714038
16,528,-84.38714631
24,528,-83.91109775
32,528,-83.28359543
40,528,-82.51056339
48,528,-81.59908191
56,528,-80.55719408
64,528,-79.39369493
72,528,-78.11791192
80,528,-76.73948613
88,528,-75.26816209
96,528,-73.71359378
104,528,-72.08517228
112,528,-70.3918796
120,528,-68.64217091
128,528,-66.84388632
136,528,-65.00419157
144,528,-63.12954569
152,528,-61.22569309
160,528,-59.29767627
168,528,-57.3498656
176,528,-55.38600196
184,528,-53.40924844
192,528,-51.42224762
200,528,-49.42718118
208,528,-47.42582931
216,528,-45.41962791
224,528,-43.40972201
232,528,-41.39701436
240,528,-39.38220874
248,528,-37.36584776
256,528,-35.34834512
264,528,-33.33001281
272,528,-31.31108354
280,528,-29.29172902
288,528,-27.27207457
296,528,-25.25221068
304,528,-23.23220198
312,528,-21.21209417
320,528,-19.19191919
328,528,-17.17171717
336,528,-15.15151515
344,528,-13.13131313
352,528,-11.11111111
360,528,-9.090909091
368,528,-7.070707071
376,528,-5.050505051
384,528,-3.03030303
392,528,-1.01010101
400,528,1.01010101
408,528,3.03030303
416,528,5.050505051
424,528,7.070707071
432,528,9.090909091
440,528,11.11111111
448,528,13.13131313
456,528,15.15151515
464,528,17.17171717
472,528,19.19191919
480,528,21.21209417
488,528,23.23220198
496,528,25.25221068
504,528,27.27207457
512,528,29.29172902
520,528,31.31108354
528,528,33.33001281
536,528,35.34834512
544,528,37.36584776
552,528,39.38220874
560,528,41.39701436
568,528,43.40972201
576,528,45.41962791
584,528,47.42582931
592,528,49.42718118
600,528,51.42224762
608,528,53.40924844
616,528,55.38600196
624,528,57.3498656
632,528,59.29767627
640,528,61.22569309
648,528,63.12954569
656,528,65.00419157
664,528,66.84388632
672,528,68.64217091
680,528,70.3918796
688,528,72.08517228
696,528,73.71359378
704,528,75.26816209
712,528,76.73948613
720,528,78.11791192
728,528,79.39369493
736,528,80.55719408
744,528,81.59908191
752,528,82.51056339
760,528,83.28359543
768,528,83.91109775
776,528,84.38714631
784,528,84.70714038
792,528,84.86793539
0,536,-84.86793539
8,536,-84.70714038
16,536,-84.38714631
24,536,-83.91109775
32,536,-83.28359543
40,536,-82.51056339
48,536,-81.59908191
56,536,-80.55719408
64,536,-79.39369493
72,536,-78.11791192
80,536,-76.73948613
88,536,-75.26816209
96,536,-73.71359378
104,536,-72.08517228
112,536,-70.3918796
120,536,-68.64217091
128,536,-66.84388632
136,536,-65.00419157
144,536,-63.12954569
152,536,-61.22569309
160,536,-59.29767627
168,536,-57.3498656
176,536,-55.38600196
184,536,-53.40924844
192,536,-51.42224762
200,536,-49.42718118
208,536,-47.42582931
216,536,-45.41962791
224,536,-43.40972201
232,536,-41.39701436
240,536,-39.38220874
248,536,-37.36584776
256,536,-35.34834512
264,536,-33.33001281
272,536,-31.31108354
280,536,-29.29172902
288,536,-27.27207457
296,536,-25.25221068
304,536,-23.23220198
312,536,-21.21209417
320,536,-19.19191919
328,536,-17.17171717
336,536,-15.15151515
344,536,-13.13131313
352,536,-11.11111111
360,536,-9.090909091
368,536,-7.070707071
376,536,-5.050505051
384,536,-3.03030303
392,536,-1.01010101
400,536,1.01010101
408,536,3.03030303
416,536,5.050505051
424,536,7.070707071
432,536,9.090909091
440,536,11.11111111
448,536,13.13131313
456,536,15.15151515
464,536,17.17171717
472,536,19.19191919
480,536,21.21209417
488,536,23.23220198
496,536,25.25221068
504,536,27.27207457
512,536,29.29172902
520,536,31.31108354
528,536,33.33001281
536,536,35.34834512
544,536,37.36584776
552,536,39.38220874
560,536,41.39701436
568,536,43.40972201
576,536,45.41962791
584,536,47.42582931
592,536,49.42718118
600,536,51.42224762
608,536,53.40924844
616,536,55.38600196
624,536,57.3498656
632,536,59.29767627
640,536,61.22569309
648,536,63.12954569
656,536,65.00419157
664,536,66.84388632
672,536,68.64217091
680,536,70.3918796
688,536,72.08517228
696,536,73.71359378
704,536,75.26816209
712,536,76.73948613
720,536,78.11791192
728,536,79.39369493
736,536,80.55719408
744,536,81.59908191
752,536,82.51056339
760,536,83.28359543
768,536,83.91109775
776,536,84.38714631
784,536,84.70714038
792,536,84.86793539
0,544,-84.86793539
8,544,-84.70714038
16,544,-84.38714631
24,544,-83.91109775
32,544,-83.28359543
40,544,-82.51056339
48,544,-81.59908191
56,544,-80.55719408
64,544,-79.39369493
72,544,-78.11791192
80,544,-76.73948613
88,544,-75.26816209
96,544,-73.71359378
104,544,-72.08517228
112,544,-70.3918796
120,544,-68.64217091
128,544,-66.84388632
136,544,-65.00419157
144,544,-63.12954569
152,544,-61.22569309
160,544,-59.29767627
168,544,-57.3498656
176,544,-55.38600196
184,544,-53.40924844
192,544,-51.42224762
200,544,-49.42718118
208,544,-47.42582931
216,544,-45.41962791
224,544,-43.40972201
232,544,-41.39701436
240,544,-39.38220874
248,544,-37.36584776
256,544,-35.34834512
264,544,-33.33001281
272,544,-31.31108354
280,544,-29.29172902
288,544,-27.27207457
296,544,-25.25221068
304,544,-23.23220198
312,544,-21.21209417
320,544,-19.19191919
328,544,-17.17171717
336,544,-15.15151515
344,544,-13.13131313
352,544,-11.11111111
360,544,-9.090909091
368,544,-7.070707071
376,544,-5.050505051
384,544,-3.03030303
392,544,-1.01010101
400,544,1.01010101
408,544,3.03030303
416,544,5.050505051
424,544,7.070707071
432,544,9.090909091
440,544,11.11111111
448,544,13.13131313
456,544,15.15151515
464,544,17.17171717
472,544,19.19191919
480,544,21.21209417
488,544,23.23220198
496,544,25.25221068
504,544,27.27207457
512,544,29.29172902
520,544,31.31108354
528,544,33.33001281
536,544,35.34834512
544,544,37.36584776
552,544,39.38220874
560,544,41.39701436
568,544,43.40972201
576,544,45.41962791
584,544,47.42582931
592,544,49.42718118
600,544,51.42224762
608,544,53.40924844
616,544,55.38600196
624,544,57.3498656
632,544,59.29767627
640,544,61.22569309
648,544,63.12954569
656,544,65.00419157
664,544,66.84388632
672,544,68.64217091
680,544,70.3918796
688,544,72.08517228
696,544,73.71359378
704,544,75.26816209
712,544,76.73948613
720,544,78.11791192
728,544,79.39369493
736,544,80.55719408
744,544,81.59908191
752,544,82.51056339
760,544,83.28359543
768,544,83.91109775
776,544,84.38714631
784,544,84.70714038
792,544,84.86793539
0,552,-84.86793539
8,552,-84.70714038
16,552,-84.38714631
24,552,-83.91109775
32,552,-83.28359543
40,552,-82.51056339
48,552,-81.59908191
56,552,-80.55719408
64,552,-79.39369493
72,552,-78.11791192
80,552,-76.73948613
88,552,-75.26816209
96,552,-73.71359378
104,552,-72.08517228
112,552,-70.3918796
120,552,-68.64217091
128,552,-66.84388632
136,552,-65.00419157
144,552,-63.12954569
152,552,-61.22569309
160,552,-59.29767627
168,552,-57.3498656
176,552,-55.38600196
184,552,-53.40924844
192,552,-51.42224762
200,552,-49.42718118
208,552,-47.42582931
216,552,-45.41962791
224,552,-43.40972201
232,552,-41.39701436
240,552,-39.38220874
248,552,-37.36584776
256,552,-35.34834512
264,552,-33.33001281
272,552,-31.31108354
280,552,-29.29172902
288,552,-27.27207457
296,552,-25.25221068
304,552,-23.23220198
312,552,-21.21209417
320,552,-19.19191919
328,552,-17.17171717
336,552,-15.15151515
344,552,-13.13131313
352,552,-11.11111111
360,552,-9.090909091
368,552,-7.070707071
376,552,-5.050505051
384,552,-3.03030303
